normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00002.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01558.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01559.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01560.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01561.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01562.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01563.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01564.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01565.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01566.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01567.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01568.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01569.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01570.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01571.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01572.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01573.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01574.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01575.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01576.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01577.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01578.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01579.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01580.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01581.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01582.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01583.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01584.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01585.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01586.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01587.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01588.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01589.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01590.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01591.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01592.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01593.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01594.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01595.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01596.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01597.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01598.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01599.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01600.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01601.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01602.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01603.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01604.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01605.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01606.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01607.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01608.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01609.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01610.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01611.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01612.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01613.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01614.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01615.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01616.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01617.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01618.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01619.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01620.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01621.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01622.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01623.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01624.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01625.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01626.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01627.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01628.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01629.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01630.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01631.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01632.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01633.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01634.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01635.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01636.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01637.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01638.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01639.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01640.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01641.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01642.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01643.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01644.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01645.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01646.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01647.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01648.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01649.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01650.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01651.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01652.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01653.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01654.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01655.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01656.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01657.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01658.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01659.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01660.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01661.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01662.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01663.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01664.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01665.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01666.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01667.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01668.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01669.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01670.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01671.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01672.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01673.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01674.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01675.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01676.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01677.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01678.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01679.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01680.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01681.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01682.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01683.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01684.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01685.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01686.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01687.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01688.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01689.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01690.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01691.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01692.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01693.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01694.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01695.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01696.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01697.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01698.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01699.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01700.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01701.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01702.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01703.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01704.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01705.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01706.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01707.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01708.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01709.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01710.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01711.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01712.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01713.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01714.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01715.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01716.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01717.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01718.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01719.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01720.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01721.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01722.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01723.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01724.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01725.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01726.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01727.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01728.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01729.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01730.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01731.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01732.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01733.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01734.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01735.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01736.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01737.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01738.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01739.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01740.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01741.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01742.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01743.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01744.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01745.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01746.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01747.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01748.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01749.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01750.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01751.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01752.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01753.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01754.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01755.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01756.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01757.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01758.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01759.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01760.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01761.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01762.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01763.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01764.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01765.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01766.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01767.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01768.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01769.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01770.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01771.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01772.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01773.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01774.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01775.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01776.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01777.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01778.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01779.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01780.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01781.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01782.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01783.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01784.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01785.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01786.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01787.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01788.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01789.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01790.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01791.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01792.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01793.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01794.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01795.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01796.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01797.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01798.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01799.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01800.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01801.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01802.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01803.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01804.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01805.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01806.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01807.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01808.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01809.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01810.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01811.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01812.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01813.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01814.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01815.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01816.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01817.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01818.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01819.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01820.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01821.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01822.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01823.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01824.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01825.png
normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_01826.png
